path,label,start,end,subject,cam,dataset
Lecture_room/video_18,4,12.716,32.17431,6,5,le2i
Lecture_room/video_18,7,32.174,33.88264,6,5,le2i
Lecture_room/video_18,0,33.883,38.96597,6,5,le2i
Lecture_room/video_19,0,2.236,6.25764,1,5,le2i
Lecture_room/video_19,8,6.258,8.00764,1,5,le2i
Lecture_room/video_19,0,8.008,9.52847,1,5,le2i
Lecture_room/video_19,9,9.528,10.25764,1,5,le2i
Lecture_room/video_19,3,10.258,11.29931,1,5,le2i
Lecture_room/video_19,4,11.299,18.25764,1,5,le2i
Lecture_room/video_19,9,18.258,19.96597,1,5,le2i
Lecture_room/video_19,7,19.966,21.13264,1,5,le2i
Lecture_room/video_19,0,21.133,23.59097,1,5,le2i
Lecture_room/video_19,9,23.591,24.46597,1,5,le2i
Lecture_room/video_19,0,24.466,30.54931,1,5,le2i
Lecture_room/video_24,0,4.902,6.42431,0,5,le2i
Lecture_room/video_24,9,6.424,7.90347,0,5,le2i
Lecture_room/video_24,0,7.903,9.36181,0,5,le2i
Lecture_room/video_24,9,9.362,21.11181,0,5,le2i
Lecture_room/video_24,0,21.112,22.54931,0,5,le2i
Lecture_room/video_24,8,22.549,26.40347,0,5,le2i
Lecture_room/video_24,0,26.403,29.40347,0,5,le2i
Lecture_room/video_24,9,29.403,30.25764,0,5,le2i
Lecture_room/video_24,0,30.258,32.44514,0,5,le2i
Lecture_room/video_24,8,32.445,33.67431,0,5,le2i
Lecture_room/video_24,0,33.674,36.17431,0,5,le2i
Lecture_room/video_24,9,36.174,37.61181,0,5,le2i
Lecture_room/video_24,0,37.612,42.46597,0,5,le2i
Lecture_room/video_24,9,42.466,44.19514,0,5,le2i
Lecture_room/video_24,0,44.195,46.79931,0,5,le2i
Lecture_room/video_24,9,46.799,48.61181,0,5,le2i
Lecture_room/video_24,0,48.612,52.09097,0,5,le2i
Lecture_room/video_25,0,0.0,3.57014,0,5,le2i
Lecture_room/video_25,9,3.57,4.84097,0,5,le2i
Lecture_room/video_25,8,4.841,6.54931,0,5,le2i
Lecture_room/video_25,9,6.549,7.69514,0,5,le2i
Lecture_room/video_25,0,7.695,12.42431,0,5,le2i
Lecture_room/video_26,0,2.48,6.07014,0,5,le2i
Lecture_room/video_26,8,6.07,8.38264,0,5,le2i
Lecture_room/video_26,0,8.383,12.90347,0,5,le2i
Lecture_room/video_26,9,12.903,14.82014,0,5,le2i
Lecture_room/video_26,0,14.82,20.15347,0,5,le2i
Lecture_room/video_26,9,20.153,22.19514,0,5,le2i
Lecture_room/video_26,0,22.195,23.34097,0,5,le2i
Lecture_room/video_26,9,23.341,27.46597,0,5,le2i
Lecture_room/video_26,0,27.466,28.52847,0,5,le2i
Lecture_room/video_26,9,28.528,34.17431,0,5,le2i
Lecture_room/video_26,0,34.174,38.79931,0,5,le2i
Lecture_room/video_26,0,46.737,51.09097,0,5,le2i
Lecture_room/video_26,9,51.091,56.48681,0,5,le2i
Lecture_room/video_26,0,56.487,57.16,0,5,le2i
Lecture_room/video_27,8,0.0,4.19514,0,5,le2i
Lecture_room/video_27,0,4.195,8.65347,0,5,le2i
Office/video_1,0,3.386,9.15347,3,6,le2i
Office/video_1,9,9.153,10.44514,3,6,le2i
Office/video_1,0,10.445,11.38264,3,6,le2i
Office/video_1,1,11.383,13.13264,3,6,le2i
Office/video_1,2,13.133,16.58514,3,6,le2i
Office/video_2,0,3.602,5.84097,3,6,le2i
Office/video_2,1,5.841,7.86181,3,6,le2i
Office/video_2,2,7.862,9.21597,3,6,le2i
Office/video_2,7,9.216,10.356,3,6,le2i
Office/video_3,4,0.0,9.86181,3,6,le2i
Office/video_3,9,9.862,11.92431,3,6,le2i
Office/video_3,7,11.924,13.27847,3,6,le2i
Office/video_3,1,13.278,15.09097,3,6,le2i
Office/video_3,2,15.091,18.67181,3,6,le2i
Office/video_4,4,0.0,4.61181,3,6,le2i
Office/video_4,7,4.612,6.84097,3,6,le2i
Office/video_4,1,6.841,8.65347,3,6,le2i
Office/video_4,2,8.653,12.79764,3,6,le2i
Office/video_5,0,3.258,5.15347,3,6,le2i
Office/video_5,1,5.153,6.34097,3,6,le2i
Office/video_5,2,6.341,9.50347,3,6,le2i
Office/video_6,0,1.528,3.98681,1,6,le2i
Office/video_6,3,3.987,7.09097,1,6,le2i
Office/video_6,4,7.091,9.73681,1,6,le2i
Office/video_6,7,9.737,11.54931,1,6,le2i
Office/video_6,1,11.549,14.07014,1,6,le2i
Office/video_6,2,14.07,16.58764,1,6,le2i
Office/video_7,0,0.0,1.50764,1,6,le2i
Office/video_7,8,1.508,3.36181,1,6,le2i
Office/video_7,0,3.362,4.11181,1,6,le2i
Office/video_7,1,4.112,6.17431,1,6,le2i
Office/video_7,2,6.174,8.67097,1,6,le2i
Office/video_8,0,3.153,6.07014,1,6,le2i
Office/video_8,8,6.07,7.46597,1,6,le2i
Office/video_8,0,7.466,11.38264,1,6,le2i
Office/video_8,1,11.383,13.38264,1,6,le2i
Office/video_8,2,13.383,16.75097,1,6,le2i
Office/video_9,0,0.966,2.17431,1,6,le2i
Office/video_9,1,2.174,4.57014,1,6,le2i
Office/video_9,2,4.57,8.23264,1,6,le2i
Office/video_13,0,4.466,6.13264,0,6,le2i
Office/video_13,9,6.133,12.84097,0,6,le2i
Office/video_13,0,12.841,15.21597,0,6,le2i
Office/video_13,3,15.216,16.75764,0,6,le2i
Office/video_13,9,16.758,18.11181,0,6,le2i
Office/video_13,4,18.112,22.88264,0,6,le2i
Office/video_13,9,22.883,24.13264,0,6,le2i
Office/video_13,7,24.133,26.15347,0,6,le2i
Office/video_13,1,26.153,28.04931,0,6,le2i
Office/video_13,2,28.049,31.67181,0,6,le2i
Office/video_14,0,0.341,2.27847,0,6,le2i
Office/video_14,1,2.278,4.50764,0,6,le2i
Office/video_14,2,4.508,6.91764,0,6,le2i
Office/video_15,4,0.0,1.44514,0,6,le2i
Office/video_15,7,1.445,3.34097,0,6,le2i
Office/video_15,0,3.341,4.65347,0,6,le2i
Office/video_15,9,4.653,5.57014,0,6,le2i
Office/video_15,8,5.57,6.19514,0,6,le2i
Office/video_15,9,6.195,8.52847,0,6,le2i
Office/video_15,1,8.528,10.40347,0,6,le2i
Office/video_15,2,10.403,12.71014,0,6,le2i
Office/video_16,4,0.0,5.84097,0,6,le2i
Office/video_16,7,5.841,9.04931,0,6,le2i
Office/video_16,1,9.049,11.77847,0,6,le2i
Office/video_16,2,11.778,17.10931,0,6,le2i
Office/video_17,0,0.862,3.11181,0,6,le2i
Office/video_17,1,3.112,6.17431,0,6,le2i
Office/video_17,2,6.174,8.67347,0,6,le2i
Office/video_18,0,3.206,5.59097,3,6,le2i
Office/video_18,9,5.591,10.88264,3,6,le2i
Office/video_18,0,10.883,13.71597,3,6,le2i
Office/video_18,3,13.716,15.19514,3,6,le2i
Office/video_18,4,15.195,22.07014,3,6,le2i
Office/video_18,9,22.07,23.59097,3,6,le2i
Office/video_18,7,23.591,24.59097,3,6,le2i
Office/video_18,0,24.591,28.69514,3,6,le2i
Office/video_19,0,1.091,3.23681,1,6,le2i
Office/video_19,9,3.237,9.63264,1,6,le2i
Office/video_19,0,9.633,12.44514,1,6,le2i
Office/video_20,0,0.633,3.07014,1,6,le2i
Office/video_20,9,3.07,17.54931,1,6,le2i
Office/video_20,0,17.549,21.27764,1,6,le2i
Office/video_23,9,5.07,6.95,0,6,le2i
Office/video_23,0,6.95,7.87,0,6,le2i
Office/video_23,9,7.87,11.75,0,6,le2i
Office/video_23,0,11.75,12.38264,0,6,le2i
Office/video_23,9,12.383,13.48681,0,6,le2i
Office/video_23,3,13.487,15.57014,0,6,le2i
Office/video_23,4,15.57,17.54931,0,6,le2i
Office/video_23,9,17.549,20.71597,0,6,le2i
Office/video_23,4,20.716,25.94514,0,6,le2i
Office/video_23,9,25.945,29.21597,0,6,le2i
Office/video_23,4,29.216,30.79931,0,6,le2i
Office/video_23,7,30.799,32.61181,0,6,le2i
Office/video_23,9,32.612,36.79931,0,6,le2i
Office/video_23,0,36.799,38.17431,0,6,le2i
Office/video_23,9,38.174,39.13264,0,6,le2i
Office/video_23,3,39.133,41.61181,0,6,le2i
Office/video_23,4,41.612,45.83181,0,6,le2i
Office/video_24,4,0.0,16.44514,0,6,le2i
Office/video_24,7,16.445,20.71597,0,6,le2i
Office/video_24,0,20.716,26.48681,0,6,le2i
Office/video_24,9,26.487,30.86181,0,6,le2i
Office/video_24,0,30.862,32.73681,0,6,le2i
Office/video_26,0,1.112,3.32014,0,6,le2i
Office/video_26,9,3.32,3.82014,0,6,le2i
Office/video_26,8,3.82,5.61181,0,6,le2i
Office/video_26,9,5.612,17.82014,0,6,le2i
Office/video_26,0,17.82,19.67431,0,6,le2i
Office/video_27,0,1.341,3.67431,0,6,le2i
Office/video_27,9,3.674,7.46597,0,6,le2i
Office/video_27,0,7.466,9.13264,0,6,le2i
Office/video_27,9,9.133,11.54931,0,6,le2i
Office/video_27,3,11.549,13.48681,0,6,le2i
Office/video_27,4,13.487,25.15347,0,6,le2i
Office/video_27,7,25.153,27.07014,0,6,le2i
Office/video_27,9,27.07,29.63264,0,6,le2i
Office/video_27,0,29.633,31.75764,0,6,le2i
Office/video_28,0,0.966,3.25764,0,6,le2i
Office/video_28,9,3.258,6.90347,0,6,le2i
Office/video_28,8,6.903,13.21597,0,6,le2i
Office/video_28,9,13.216,17.75764,0,6,le2i
Office/video_28,0,17.758,19.77847,0,6,le2i
Office/video_29,0,0.0,1.73681,0,6,le2i
Office/video_29,9,1.737,25.77847,0,6,le2i
Office/video_29,0,25.778,26.57014,0,6,le2i
Office/video_29,8,26.57,30.98681,0,6,le2i
Office/video_29,9,30.987,36.98681,0,6,le2i
Office/video_29,8,36.987,42.11181,0,6,le2i
Office/video_29,0,42.112,46.19514,0,6,le2i
Office/video_30,0,5.591,9.09924,0,6,le2i
Office/video_30,9,9.099,13.46288,0,6,le2i
Office/video_30,3,13.463,16.71288,0,6,le2i
Office/video_30,4,16.713,26.28106,0,6,le2i
Office/video_30,9,26.281,33.62197,0,6,le2i
Office/video_30,4,33.622,36.66742,0,6,le2i
Office/video_30,7,36.667,40.1447,0,6,le2i
Office/video_30,0,40.145,46.53106,0,6,le2i
Office/video_32,0,3.653,5.96597,0,6,le2i
Office/video_32,9,5.966,7.15347,0,6,le2i
Office/video_32,3,7.153,8.19514,0,6,le2i
Office/video_32,9,8.195,9.61181,0,6,le2i
Office/video_32,4,9.612,10.34097,0,6,le2i
Office/video_32,9,10.341,12.67431,0,6,le2i
Office/video_32,4,12.674,17.69514,0,6,le2i
Office/video_32,7,17.695,19.48681,0,6,le2i
Office/video_32,0,19.487,21.38264,0,6,le2i
Office/video_33,0,2.612,5.46597,0,6,le2i
Office/video_33,3,5.466,7.46597,0,6,le2i
Office/video_33,9,7.466,12.25764,0,6,le2i
Office/video_33,4,12.258,14.00764,0,6,le2i
Office/video_33,9,14.008,16.75764,0,6,le2i
Office/video_33,4,16.758,19.36181,0,6,le2i
Office/video_33,7,19.362,22.88264,0,6,le2i
Office/video_33,0,22.883,24.92431,0,6,le2i
Coffee_room_01/video_42,7,0.0,2.6334,5,1,le2i
Coffee_room_01/video_42,8,2.633,3.90423,5,1,le2i
Coffee_room_01/video_42,1,3.904,5.61256,5,1,le2i
Coffee_room_01/video_42,2,5.613,6.376,5,1,le2i
Coffee_room_01/video_43,4,0.001,1.34173,5,1,le2i
Coffee_room_01/video_43,7,1.342,3.40423,5,1,le2i
Coffee_room_01/video_43,8,3.404,4.15423,5,1,le2i
Coffee_room_01/video_43,0,4.154,8.80006,5,1,le2i
Coffee_room_01/video_43,8,8.8,9.98756,5,1,le2i
Coffee_room_01/video_43,0,9.988,17.36256,5,1,le2i
Coffee_room_01/video_43,8,17.363,20.3209,5,1,le2i
Coffee_room_01/video_43,0,20.321,24.4459,5,1,le2i
Coffee_room_01/video_43,1,24.4459,26.55006,5,1,le2i
Coffee_room_01/video_43,2,26.55,28.70923,5,1,le2i
Coffee_room_01/video_44,0,0.0,1.42506,5,1,le2i
Coffee_room_01/video_44,1,1.42506,4.55006,5,1,le2i
Coffee_room_01/video_44,2,4.55,5.332,5,1,le2i
Coffee_room_01/video_45,0,0.0,3.46673,5,1,le2i
Coffee_room_01/video_45,1,3.467,5.55006,5,1,le2i
Coffee_room_01/video_45,2,5.55,8.66756,5,1,le2i
Coffee_room_01/video_46,8,0.0,2.63264,5,1,le2i
Coffee_room_01/video_46,0,2.633,6.13264,5,1,le2i
Coffee_room_01/video_46,1,6.133,8.50764,5,1,le2i
Coffee_room_01/video_46,2,8.508,11.81764,5,1,le2i
Home_01/video_2,4,0.0,1.27847,5,3,le2i
Home_01/video_2,7,1.278,3.50764,5,3,le2i
Home_01/video_2,0,3.508,4.63264,5,3,le2i
Home_01/video_2,1,4.633,6.29931,5,3,le2i
Home_01/video_2,2,6.299,9.36181,5,3,le2i
Home_01/video_2,5,9.362,10.0,5,3,le2i
Home_01/video_3,4,0.0,1.25764,5,3,le2i
Home_01/video_3,7,1.258,3.71597,5,3,le2i
Home_01/video_3,0,3.716,4.84097,5,3,le2i
Home_01/video_3,1,4.841,6.27847,5,3,le2i
Home_01/video_3,2,6.278,9.50764,5,3,le2i
Home_01/video_3,7,9.508,10.0,5,3,le2i
Home_01/video_4,4,0.0,1.59097,5,3,le2i
Home_01/video_4,7,1.591,4.00764,5,3,le2i
Home_01/video_4,0,4.008,5.88264,5,3,le2i
Home_01/video_4,1,5.883,7.65347,5,3,le2i
Home_01/video_4,2,7.653,9.98347,5,3,le2i
Home_01/video_10,0,0.0,5.11181,5,3,le2i
Home_01/video_10,1,5.112,6.38264,5,3,le2i
Home_01/video_10,7,6.383,10.15347,5,3,le2i
Home_01/video_10,0,10.153,12.98264,5,3,le2i
Home_01/video_13,0,0.0,6.19514,5,3,le2i
Home_01/video_13,1,6.195,8.36181,5,3,le2i
Home_01/video_13,2,8.362,9.98597,5,3,le2i
Home_01/video_24,4,0.0,1.50764,5,3,le2i
Home_01/video_24,7,1.508,4.46597,5,3,le2i
Home_01/video_24,9,4.466,5.04931,5,3,le2i
Home_01/video_24,1,5.049,6.54931,5,3,le2i
Home_01/video_24,2,6.549,7.98597,5,3,le2i
Home_01/video_25,3,0.0,0.73681,5,3,le2i
Home_01/video_25,4,0.737,2.82014,5,3,le2i
Home_01/video_25,7,2.82,5.65347,5,3,le2i
Home_01/video_25,9,5.653,6.52847,5,3,le2i
Home_01/video_25,1,6.528,8.09097,5,3,le2i
Home_01/video_25,2,8.091,8.875,5,3,le2i
Home_01/video_28,4,0.0,2.44514,5,3,le2i
Home_01/video_28,7,2.445,4.75764,5,3,le2i
Home_01/video_28,0,4.758,6.54931,5,3,le2i
Home_01/video_28,1,6.549,8.98514,5,3,le2i
Home_02/video_46,4,0.0,0.77847,5,4,le2i
Home_02/video_46,7,0.778,3.34097,5,4,le2i
Home_02/video_46,0,3.341,7.07014,5,4,le2i
Home_02/video_46,3,7.07,9.71597,5,4,le2i
Home_02/video_46,4,9.716,10.98681,5,4,le2i
Home_02/video_47,4,0.0,1.17431,5,4,le2i
Home_02/video_47,7,1.174,3.34097,5,4,le2i
Home_02/video_47,0,3.341,8.63264,5,4,le2i
Home_02/video_47,8,8.633,9.40347,5,4,le2i
Home_02/video_47,3,9.403,11.38264,5,4,le2i
Home_02/video_47,4,11.383,12.0,5,4,le2i
Home_02/video_48,4,0.0,1.25764,5,4,le2i
Home_02/video_48,7,1.258,3.29931,5,4,le2i
Home_02/video_48,0,3.299,7.21597,5,4,le2i
Home_02/video_48,3,7.216,9.32014,5,4,le2i
Home_02/video_48,4,9.32,10.0,5,4,le2i
Home_02/video_49,4,0.0,3.27847,5,4,le2i
Home_02/video_49,7,3.278,5.63264,5,4,le2i
Home_02/video_49,0,5.633,10.15347,5,4,le2i
Home_02/video_49,3,10.153,12.57014,5,4,le2i
Home_02/video_49,4,12.57,13.0,5,4,le2i
Home_02/video_50,4,0.0,3.34097,5,4,le2i
Home_02/video_50,7,3.341,5.21597,5,4,le2i
Home_02/video_50,0,5.216,10.09097,5,4,le2i
Home_02/video_50,3,10.091,12.59097,5,4,le2i
Home_02/video_50,4,12.591,13.0,5,4,le2i
Home_02/video_51,4,0.0,0.71597,5,4,le2i
Home_02/video_51,7,0.716,3.29931,5,4,le2i
Home_02/video_51,0,3.299,7.11181,5,4,le2i
Home_02/video_51,9,7.112,9.07014,5,4,le2i
Home_02/video_51,4,9.07,10.98097,5,4,le2i
Coffee_room_01/video_4,0,0.165,4.59173,7,1,le2i
Coffee_room_01/video_4,1,4.592,6.46673,7,1,le2i
Coffee_room_01/video_4,2,6.467,8.27423,7,1,le2i
Coffee_room_01/video_5,0,0.0,4.88264,7,1,le2i
Coffee_room_01/video_5,1,4.883,6.92431,7,1,le2i
Coffee_room_01/video_5,2,6.924,7.541,7,1,le2i
Coffee_room_01/video_6,0,0.0,5.32014,7,1,le2i
Coffee_room_01/video_6,1,5.32,7.09097,7,1,le2i
Coffee_room_01/video_6,2,7.091,9.54597,7,1,le2i
Coffee_room_01/video_7,0,0.0,3.84,7,1,le2i
Coffee_room_01/video_7,1,3.84,5.94514,7,1,le2i
Coffee_room_01/video_7,2,5.945,6.945,7,1,le2i
Coffee_room_01/video_8,0,0.0,2.19514,7,1,le2i
Coffee_room_01/video_8,9,2.195,4.90347,7,1,le2i
Coffee_room_01/video_8,0,4.903,6.07014,7,1,le2i
Coffee_room_01/video_8,1,6.07,7.78264,7,1,le2i
Coffee_room_01/video_8,2,7.783,10.323,7,1,le2i
Coffee_room_01/video_23,4,0.0,3.6959,2,1,le2i
Coffee_room_01/video_23,7,3.696,6.1334,2,1,le2i
Coffee_room_01/video_23,0,6.133,7.52923,2,1,le2i
Coffee_room_01/video_23,1,7.529,11.40423,2,1,le2i
Coffee_room_01/video_23,2,11.404,12.444,2,1,le2i
Coffee_room_01/video_24,4,0.0,3.7584,2,1,le2i
Coffee_room_01/video_24,7,3.758,5.90423,2,1,le2i
Coffee_room_01/video_24,0,5.904,7.5709,2,1,le2i
Coffee_room_01/video_24,1,7.571,9.86256,2,1,le2i
Coffee_room_01/video_24,2,9.863,10.692,2,1,le2i
Coffee_room_01/video_25,4,0.0,0.61256,2,1,le2i
Coffee_room_01/video_25,7,0.613,2.8209,2,1,le2i
Coffee_room_01/video_25,0,2.821,5.1959,2,1,le2i
Coffee_room_01/video_25,1,5.196,7.92506,2,1,le2i
Coffee_room_01/video_25,2,7.925,10.46173,2,1,le2i
Coffee_room_01/video_26,4,0.0,0.92506,2,1,le2i
Coffee_room_01/video_26,7,0.925,2.34173,2,1,le2i
Coffee_room_01/video_26,0,2.342,7.34173,2,1,le2i
Coffee_room_01/video_26,1,7.342,9.92506,2,1,le2i
Coffee_room_01/video_26,2,9.925,11.12673,2,1,le2i
Coffee_room_01/video_27,4,0.001,1.71673,2,1,le2i
Coffee_room_01/video_27,7,1.717,3.73756,2,1,le2i
Coffee_room_01/video_27,0,3.738,4.73756,2,1,le2i
Coffee_room_01/video_27,9,4.738,6.23681,2,1,le2i
Coffee_room_01/video_27,1,6.237,8.05006,2,1,le2i
Coffee_room_01/video_27,2,8.05,10.1109,2,1,le2i
Coffee_room_01/video_28,4,0.0,0.5084,2,1,le2i
Coffee_room_01/video_28,7,0.508,2.15423,2,1,le2i
Coffee_room_01/video_28,1,2.154,4.11256,2,1,le2i
Coffee_room_01/video_28,2,4.113,6.98423,2,1,le2i
Coffee_room_02/video_54,0,0.299,5.959,7,2,le2i
Coffee_room_02/video_54,1,5.959,7.7,7,2,le2i
Coffee_room_02/video_54,2,7.7,10.04,7,2,le2i
Coffee_room_02/video_57,4,0.0,5.79931,2,2,le2i
Coffee_room_02/video_57,7,5.799,9.13264,2,2,le2i
Coffee_room_02/video_57,0,9.133,11.611,2,2,le2i
Coffee_room_02/video_57,9,11.611,13.82014,2,2,le2i
Coffee_room_02/video_57,0,13.82,17.21597,2,2,le2i
Coffee_room_02/video_57,1,17.216,20.09097,2,2,le2i
Coffee_room_02/video_57,2,20.091,22.50431,2,2,le2i
Coffee_room_02/video_68,8,0.0,0.59097,7,2,le2i
Coffee_room_02/video_68,0,0.591,4.15347,7,2,le2i
Coffee_room_02/video_68,0,5.07,8.11181,7,2,le2i
Coffee_room_02/video_68,9,8.112,14.52847,7,2,le2i
Coffee_room_02/video_68,0,14.528,19.04931,7,2,le2i
Coffee_room_02/video_68,3,19.049,20.61181,7,2,le2i
Coffee_room_02/video_68,4,20.612,27.94514,7,2,le2i
Coffee_room_02/video_68,7,27.945,29.07014,7,2,le2i
Coffee_room_02/video_68,0,29.07,42.15347,7,2,le2i
Coffee_room_02/video_68,9,42.153,45.13264,7,2,le2i
Coffee_room_02/video_68,0,45.133,46.52847,7,2,le2i
Coffee_room_02/video_68,3,46.528,48.25764,7,2,le2i
Coffee_room_02/video_68,4,48.258,50.84097,7,2,le2i
Coffee_room_02/video_68,7,50.841,52.23681,7,2,le2i
Coffee_room_02/video_68,0,52.237,55.44514,7,2,le2i
Coffee_room_02/video_68,3,55.445,56.82014,7,2,le2i
Coffee_room_02/video_68,4,56.82,64.27597,7,2,le2i
Home_01/video_11,0,0.0,5.27847,7,3,le2i
Home_01/video_11,1,5.278,7.29931,7,3,le2i
Home_01/video_11,7,7.299,9.96597,7,3,le2i
Home_01/video_11,0,9.966,12.98264,7,3,le2i
Home_01/video_14,0,0.0,7.29931,7,3,le2i
Home_01/video_14,1,7.299,9.27847,7,3,le2i
Home_01/video_14,2,9.278,11.98514,7,3,le2i
Home_01/video_15,8,0.0,2.23681,7,3,le2i
Home_01/video_15,0,2.237,6.52847,7,3,le2i
Home_01/video_15,1,6.528,8.00764,7,3,le2i
Home_01/video_15,2,8.008,9.90181,7,3,le2i
Home_01/video_18,4,0.0,2.50764,7,3,le2i
Home_01/video_18,7,2.508,4.79931,7,3,le2i
Home_01/video_18,1,4.799,6.82014,7,3,le2i
Home_01/video_18,2,6.82,8.98347,7,3,le2i
Home_02/video_40,4,0.0,2.77847,7,4,le2i
Home_02/video_40,7,2.778,4.38264,7,4,le2i
Home_02/video_40,0,4.383,7.52847,7,4,le2i
Home_02/video_40,3,7.528,8.79931,7,4,le2i
Home_02/video_40,4,8.799,9.999,7,4,le2i
Home_02/video_57,4,0.0,1.40347,7,4,le2i
Home_02/video_57,7,1.403,3.38264,7,4,le2i
Home_02/video_57,0,3.383,6.63264,7,4,le2i
Home_02/video_57,3,6.633,8.48681,7,4,le2i
Home_02/video_57,4,8.487,9.98097,7,4,le2i
Home_02/video_58,4,0.0,6.34097,7,4,le2i
Home_02/video_58,7,6.341,7.98681,7,4,le2i
Home_02/video_58,0,7.987,11.27847,7,4,le2i
Home_02/video_58,3,11.278,13.29931,7,4,le2i
Home_02/video_58,4,13.299,14.0,7,4,le2i
Home_02/video_59,4,0.0,0.92431,7,4,le2i
Home_02/video_59,7,0.924,2.63264,7,4,le2i
Home_02/video_59,0,2.633,5.57014,7,4,le2i
Home_02/video_59,3,5.57,8.99931,7,4,le2i
Home_02/video_60,4,0.0,1.54931,7,4,le2i
Home_02/video_60,7,1.549,4.09097,7,4,le2i
Home_02/video_60,9,4.091,5.65347,7,4,le2i
Home_02/video_60,0,5.653,8.42431,7,4,le2i
Home_02/video_60,3,8.424,10.67431,7,4,le2i
Home_02/video_60,4,10.674,12.99931,7,4,le2i
Lecture_room/video_4,0,4.362,9.73681,7,5,le2i
Lecture_room/video_4,9,9.737,10.57014,7,5,le2i
Lecture_room/video_4,1,10.57,12.82014,7,5,le2i
Lecture_room/video_4,2,12.82,16.06764,7,5,le2i
Lecture_room/video_5,0,3.565,5.15347,7,5,le2i
Lecture_room/video_5,9,5.153,8.46597,7,5,le2i
Lecture_room/video_5,0,8.466,10.48681,7,5,le2i
Lecture_room/video_5,1,10.487,12.02847,7,5,le2i
Lecture_room/video_5,2,12.028,15.54597,7,5,le2i
Lecture_room/video_15,0,3.612,5.77847,7,5,le2i
Lecture_room/video_15,9,5.778,7.84097,7,5,le2i
Lecture_room/video_15,0,7.841,11.42431,7,5,le2i
Lecture_room/video_15,9,11.424,15.07014,7,5,le2i
Lecture_room/video_15,0,15.07,22.21597,7,5,le2i
Lecture_room/video_16,0,1.527,3.25764,7,5,le2i
Lecture_room/video_16,9,3.258,6.23681,7,5,le2i
Lecture_room/video_16,0,6.237,10.34097,7,5,le2i
Lecture_room/video_16,9,10.341,15.00764,7,5,le2i
Lecture_room/video_16,0,15.008,23.00764,7,5,le2i
Lecture_room/video_16,9,23.008,25.46597,7,5,le2i
Lecture_room/video_16,0,25.466,31.19514,7,5,le2i
Lecture_room/video_20,9,0.0,5.09097,7,5,le2i
Lecture_room/video_20,0,5.091,10.13264,7,5,le2i
Lecture_room/video_21,0,1.883,4.32014,7,5,le2i
Lecture_room/video_21,9,4.32,7.84097,7,5,le2i
Lecture_room/video_21,0,7.841,10.82014,7,5,le2i
Lecture_room/video_21,9,10.82,12.50764,7,5,le2i
Lecture_room/video_21,0,12.508,14.17431,7,5,le2i
Lecture_room/video_21,3,14.174,15.65347,7,5,le2i
Lecture_room/video_21,4,15.653,19.54931,7,5,le2i
Lecture_room/video_21,7,19.549,21.44514,7,5,le2i
Lecture_room/video_21,0,21.445,28.67431,7,5,le2i
Lecture_room/video_21,0,31.403,40.46597,7,5,le2i
Lecture_room/video_22,0,3.644,8.90347,7,5,le2i
Lecture_room/video_22,9,8.903,11.61181,7,5,le2i
Lecture_room/video_22,0,11.612,12.69514,7,5,le2i
Lecture_room/video_22,9,12.695,17.00764,7,5,le2i
Lecture_room/video_22,0,17.008,22.29931,7,5,le2i
Lecture_room/video_22,9,22.299,25.21597,7,5,le2i
Lecture_room/video_22,0,25.216,32.07014,7,5,le2i
Lecture_room/video_22,9,32.07,33.96597,7,5,le2i
Lecture_room/video_22,0,33.966,37.98681,7,5,le2i
Lecture_room/video_23,0,3.353,8.32014,7,5,le2i
Lecture_room/video_23,9,8.32,10.48681,7,5,le2i
Lecture_room/video_23,0,10.487,12.98681,7,5,le2i
Lecture_room/video_23,9,12.987,15.23681,7,5,le2i
Lecture_room/video_23,0,15.237,16.69514,7,5,le2i
Lecture_room/video_23,9,16.695,19.19514,7,5,le2i
Lecture_room/video_23,0,19.195,21.23681,7,5,le2i
Office/video_10,9,0.0,2.11181,7,6,le2i
Office/video_10,0,2.112,6.07014,7,6,le2i
Office/video_10,1,6.07,7.84097,7,6,le2i
Office/video_10,2,7.841,10.75514,7,6,le2i
Office/video_11,0,1.653,3.09097,7,6,le2i
Office/video_11,1,3.091,4.54931,7,6,le2i
Office/video_11,2,4.549,7.71181,7,6,le2i
Office/video_12,0,0.0,4.27847,7,6,le2i
Office/video_12,3,4.278,6.00764,7,6,le2i
Office/video_12,4,6.008,6.32014,7,6,le2i
Office/video_12,7,6.32,7.42431,7,6,le2i
Office/video_12,1,7.424,8.71597,7,6,le2i
Office/video_12,2,8.716,11.91931,7,6,le2i
Office/video_21,0,0.508,3.17431,7,6,le2i
Office/video_21,9,3.174,4.57014,7,6,le2i
Office/video_21,0,4.57,5.59097,7,6,le2i
Office/video_21,3,5.591,8.15347,7,6,le2i
Office/video_21,4,8.153,10.48681,7,6,le2i
Office/video_21,7,10.487,12.32014,7,6,le2i
Office/video_21,0,12.32,15.77847,7,6,le2i
Office/video_22,0,0.565,1.805,7,6,le2i
Office/video_22,9,1.805,3.765,7,6,le2i
Office/video_22,0,3.765,8.485,7,6,le2i
Office/video_25,9,4.43,7.13264,7,6,le2i
Office/video_25,0,7.133,8.07014,7,6,le2i
Office/video_25,3,8.07,9.67431,7,6,le2i
Office/video_25,4,9.674,10.73681,7,6,le2i
Office/video_25,7,10.737,13.02847,7,6,le2i
